zip_code,zip_city,municipal_code,municipal_number
3915,PORSGRUNN,3806,PORSGRUNN
3916,PORSGRUNN,3806,PORSGRUNN
3917,PORSGRUNN,3806,PORSGRUNN
3918,PORSGRUNN,3806,PORSGRUNN
3919,PORSGRUNN,3806,PORSGRUNN
3920,PORSGRUNN,3806,PORSGRUNN
3921,PORSGRUNN,3806,PORSGRUNN
3922,PORSGRUNN,3806,PORSGRUNN
3924,PORSGRUNN,3806,PORSGRUNN
3925,PORSGRUNN,3806,PORSGRUNN
3928,PORSGRUNN,3806,PORSGRUNN
3929,PORSGRUNN,3806,PORSGRUNN
3930,PORSGRUNN,3806,PORSGRUNN
3931,PORSGRUNN,3806,PORSGRUNN
3933,PORSGRUNN,3806,PORSGRUNN
3936,PORSGRUNN,3806,PORSGRUNN
3937,PORSGRUNN,3806,PORSGRUNN
3939,PORSGRUNN,3806,PORSGRUNN
3940,PORSGRUNN,3806,PORSGRUNN
3941,PORSGRUNN,3806,PORSGRUNN
3942,PORSGRUNN,3806,PORSGRUNN
3943,PORSGRUNN,3806,PORSGRUNN
3944,PORSGRUNN,3806,PORSGRUNN
3946,PORSGRUNN,3806,PORSGRUNN
3947,LANGANGEN,3806,PORSGRUNN
3948,PORSGRUNN,3806,PORSGRUNN
3949,PORSGRUNN,3806,PORSGRUNN
3950,BREVIK,3806,PORSGRUNN
3960,STATHELLE,3813,BAMBLE
3961,STATHELLE,3813,BAMBLE
3962,STATHELLE,3813,BAMBLE
3965,HERRE,3813,BAMBLE
3966,STATHELLE,3813,BAMBLE
3967,STATHELLE,3813,BAMBLE
3970,LANGESUND,3813,BAMBLE
3991,BREVIK,3806,PORSGRUNN
3993,LANGESUND,3813,BAMBLE
3994,LANGESUND,3813,BAMBLE
3995,STATHELLE,3813,BAMBLE
3996,PORSGRUNN,3806,PORSGRUNN
3997,PORSGRUNN,3806,PORSGRUNN
3998,PORSGRUNN,3806,PORSGRUNN
3999,HERRE,3813,BAMBLE
4001,STAVANGER,1103,STAVANGER
4002,STAVANGER,1103,STAVANGER
4003,STAVANGER,1103,STAVANGER
4004,STAVANGER,1103,STAVANGER
4005,STAVANGER,1103,STAVANGER
4006,STAVANGER,1103,STAVANGER
4007,STAVANGER,1103,STAVANGER
4008,STAVANGER,1103,STAVANGER
4009,STAVANGER,1103,STAVANGER
4010,STAVANGER,1103,STAVANGER
4011,STAVANGER,1103,STAVANGER
4012,STAVANGER,1103,STAVANGER
4013,STAVANGER,1103,STAVANGER
4014,STAVANGER,1103,STAVANGER
4015,STAVANGER,1103,STAVANGER
4016,STAVANGER,1103,STAVANGER
4017,STAVANGER,1103,STAVANGER
4018,STAVANGER,1103,STAVANGER
4019,STAVANGER,1103,STAVANGER
4020,STAVANGER,1103,STAVANGER
4021,STAVANGER,1103,STAVANGER
4022,STAVANGER,1103,STAVANGER
4023,STAVANGER,1103,STAVANGER
4024,STAVANGER,1103,STAVANGER
4025,STAVANGER,1103,STAVANGER
4026,STAVANGER,1103,STAVANGER
4027,STAVANGER,1103,STAVANGER
4028,STAVANGER,1103,STAVANGER
4029,STAVANGER,1103,STAVANGER
4031,STAVANGER,1103,STAVANGER
4032,STAVANGER,1103,STAVANGER
4033,STAVANGER,1103,STAVANGER
4034,STAVANGER,1103,STAVANGER
4035,STAVANGER,1103,STAVANGER
4036,STAVANGER,1103,STAVANGER
4041,HAFRSFJORD,1103,STAVANGER
4042,HAFRSFJORD,1103,STAVANGER
4043,HAFRSFJORD,1103,STAVANGER
4044,HAFRSFJORD,1103,STAVANGER
4045,HAFRSFJORD,1103,STAVANGER
4046,HAFRSFJORD,1103,STAVANGER
4047,HAFRSFJORD,1103,STAVANGER
4048,HAFRSFJORD,1103,STAVANGER
4049,HAFRSFJORD,1103,STAVANGER
4050,SOLA,1124,SOLA
4051,SOLA,1124,SOLA
4052,RØYNEBERG,1124,SOLA
4053,RÆGE,1124,SOLA
4054,TJELTA,1124,SOLA
4055,SOLA,1124,SOLA
4056,TANANGER,1124,SOLA
4057,TANANGER,1124,SOLA
4058,TANANGER,1124,SOLA
4059,RØYNEBERG,1124,SOLA
4063,TJELTA,1124,SOLA
4068,STAVANGER,1103,STAVANGER
4070,RANDABERG,1127,RANDABERG
4071,RANDABERG,1127,RANDABERG
4072,RANDABERG,1127,RANDABERG
4073,RANDABERG,1127,RANDABERG
4076,VASSØY,1103,STAVANGER
4077,HUNDVÅG,1103,STAVANGER
4078,STAVANGER,1103,STAVANGER
4079,STAVANGER,1103,STAVANGER
4081,STAVANGER,1103,STAVANGER
4082,STAVANGER,1103,STAVANGER
4083,HUNDVÅG,1103,STAVANGER
4084,STAVANGER,1103,STAVANGER
4085,HUNDVÅG,1103,STAVANGER
4086,HUNDVÅG,1103,STAVANGER
4087,STAVANGER,1103,STAVANGER
4088,STAVANGER,1103,STAVANGER
4089,HAFRSFJORD,1103,STAVANGER
4090,HAFRSFJORD,1103,STAVANGER
4091,HAFRSFJORD,1103,STAVANGER
4092,STAVANGER,1103,STAVANGER
4093,STAVANGER,1103,STAVANGER
4094,STAVANGER,1103,STAVANGER
4095,STAVANGER,1103,STAVANGER
4096,RANDABERG,1127,RANDABERG
4097,SOLA,1124,SOLA
4098,TANANGER,1124,SOLA
4099,STAVANGER,1103,STAVANGER
4100,JØRPELAND,1130,STRAND
4102,IDSE,1130,STRAND
4103,JØRPELAND,1130,STRAND
4104,JØRPELAND,1130,STRAND
4105,JØRPELAND,1130,STRAND
4110,FORSAND,1108,SANDNES 
4119,FORSAND,1108,SANDNES
4120,TAU,1130,STRAND
4121,TAU,1130,STRAND
4123,SØR-HIDLE,1130,STRAND
4124,TAU,1130,STRAND
4126,JØRPELAND,1130,STRAND
4127,LYSEBOTN,1108,SANDNES
4128,FLØYRLI,1108,SANDNES
4129,SONGESAND,1108,SANDNES
4130,HJELMELAND,1133,HJELMELAND
4134,JØSENFJORDEN,1133,HJELMELAND
4137,ÅRDAL I RYFYLKE,1133,HJELMELAND
4139,FISTER,1133,HJELMELAND
4146,SKIFTUN,1133,HJELMELAND
4148,HJELMELAND,1133,HJELMELAND
4150,RENNESØY,1103,STAVANGER
4152,VESTRE ÅMØY,1103,STAVANGER
4153,BRIMSE,1103,STAVANGER
4154,AUSTRE ÅMØY,1103,STAVANGER
4156,MOSTERØY,1103,STAVANGER
4158,BRU,1103,STAVANGER
4159,RENNESØY,1103,STAVANGER
4160,FINNØY,1103,STAVANGER
4161,FINNØY,1103,STAVANGER
4163,TALGJE,1103,STAVANGER
4164,FOGN,1103,STAVANGER
4167,HELGØY I RYFYLKE,1133,HJELMELAND
4168,BYRE,1103,STAVANGER
4169,SØRBOKN,1103,STAVANGER
4170,SJERNARØY,1103,STAVANGER
4173,NORD-HIDLE,1103,STAVANGER
4174,SJERNARØY,1103,STAVANGER
4180,KVITSØY,1144,KVITSØY
4181,KVITSØY,1144,KVITSØY
4182,SKARTVEIT,1103,STAVANGER
4187,OMBO,1103,STAVANGER
4198,FOLDØY,1134,SULDAL
4200,SAUDA,1135,SAUDA
4201,SAUDA,1135,SAUDA
4208,SAUDASJØEN,1135,SAUDA
4209,VANVIK,1134,SULDAL
4230,SAND,1134,SULDAL
4233,ERFJORD,1134,SULDAL
4234,JELSA,1134,SULDAL
4235,HEBNES,1134,SULDAL
4237,SULDALSOSEN,1134,SULDAL
4239,SAND,1134,SULDAL
4240,SULDALSOSEN,1134,SULDAL
4244,NESFLATEN,1134,SULDAL
4250,KOPERVIK,1149,KARMØY
4260,TORVASTAD,1149,KARMØY
4262,AVALDSNES,1149,KARMØY
4264,KVALAVÅG,1149,KARMØY
4265,HÅVIK,1149,KARMØY
4270,ÅKREHAMN,1149,KARMØY
4272,SANDVE,1149,KARMØY
4274,STOL,1149,KARMØY
4275,SÆVELANDSVIK,1149,KARMØY
4276,VEAVÅGEN,1149,KARMØY
4280,SKUDENESHAVN,1149,KARMØY
4291,KOPERVIK,1149,KARMØY
4294,KOPERVIK,1149,KARMØY
4295,VEAVÅGEN,1149,KARMØY
4296,ÅKREHAMN,1149,KARMØY
4297,SKUDENESHAVN,1149,KARMØY
4298,TORVASTAD,1149,KARMØY
4299,AVALDSNES,1149,KARMØY
4301,SANDNES,1108,SANDNES
4302,SANDNES,1108,SANDNES
4306,SANDNES,1108,SANDNES
4307,SANDNES,1108,SANDNES
4308,SANDNES,1108,SANDNES
4309,SANDNES,1108,SANDNES
4310,HOMMERSÅK,1108,SANDNES
4311,HOMMERSÅK,1108,SANDNES
4312,SANDNES,1108,SANDNES
4313,SANDNES,1108,SANDNES
4314,SANDNES,1108,SANDNES
4315,SANDNES,1108,SANDNES
4316,SANDNES,1108,SANDNES
4317,SANDNES,1108,SANDNES
4318,SANDNES,1108,SANDNES
4319,SANDNES,1108,SANDNES
4320,SANDNES,1108,SANDNES
4321,SANDNES,1108,SANDNES
4322,SANDNES,1108,SANDNES
4323,SANDNES,1108,SANDNES
4324,SANDNES,1108,SANDNES
4325,SANDNES,1108,SANDNES
4326,SANDNES,1108,SANDNES
4327,SANDNES,1108,SANDNES
4328,SANDNES,1108,SANDNES
4329,SANDNES,1108,SANDNES
4330,ÅLGÅRD,1122,GJESDAL
4331,ÅLGÅRD,1122,GJESDAL
4332,FIGGJO,1108,SANDNES
4333,OLTEDAL,1122,GJESDAL
4334,ÅLGÅRD,1122,GJESDAL
4335,DIRDAL,1122,GJESDAL
4336,SANDNES,1108,SANDNES
4337,SANDNES,1108,SANDNES
4338,SANDNES,1108,SANDNES
4339,ÅLGÅRD,1122,GJESDAL
4340,BRYNE,1121,TIME
4341,BRYNE,1120,KLEPP
4342,UNDHEIM,1121,TIME
4343,ORRE,1120,KLEPP
4344,BRYNE,1121,TIME
4345,BRYNE,1121,TIME
4346,BRYNE,1121,TIME
4347,LYE,1121,TIME
4348,LYE,1121,TIME
4349,BRYNE,1121,TIME
4350,KLEPPE,1120,KLEPP
4351,KLEPPE,1120,KLEPP
4352,KLEPPE,1120,KLEPP
4353,KLEPP STASJON,1120,KLEPP
4354,VOLL,1120,KLEPP
4355,KVERNALAND,1121,TIME
4356,KVERNALAND,1121,TIME
4357,KLEPP STASJON,1120,KLEPP
4358,KLEPPE,1120,KLEPP
4360,VARHAUG,1119,HÅ
4361,SIREVÅG,1119,HÅ
4362,VIGRESTAD,1119,HÅ
4363,BRUSAND,1119,HÅ
4364,SIREVÅG,1119,HÅ
4365,NÆRBØ,1119,HÅ
4367,NÆRBØ,1119,HÅ
4368,VARHAUG,1119,HÅ
4369,VIGRESTAD,1119,HÅ
4370,EGERSUND,1101,EIGERSUND
4371,EGERSUND,1101,EIGERSUND
4372,EGERSUND,1101,EIGERSUND
4373,EGERSUND,1101,EIGERSUND
4374,EGERSUND,1101,EIGERSUND
4375,HELLVIK,1101,EIGERSUND
4376,HELLELAND,1101,EIGERSUND
4378,EGERSUND,1101,EIGERSUND
4379,EGERSUND,1101,EIGERSUND
4380,HAUGE I DALANE,1111,SOKNDAL
4381,HAUGE I DALANE,1111,SOKNDAL
4384,VIKESÅ,1114,BJERKREIM
4385,HELLELAND,1101,EIGERSUND
4387,BJERKREIM,1114,BJERKREIM
4389,VIKESÅ,1114,BJERKREIM
4390,OLTEDAL,1122,GJESDAL
4391,SANDNES,1108,SANDNES
4392,SANDNES,1108,SANDNES
4393,SANDNES,1108,SANDNES
4394,SANDNES,1108,SANDNES
4395,HOMMERSÅK,1108,SANDNES
4396,SANDNES,1108,SANDNES
4397,SANDNES,1108,SANDNES
4398,SANDNES,1108,SANDNES
4399,SANDNES,1108,SANDNES
4400,FLEKKEFJORD,4207,FLEKKEFJORD
4401,FLEKKEFJORD,4207,FLEKKEFJORD
4402,FLEKKEFJORD,4207,FLEKKEFJORD
4403,FLEKKEFJORD,4207,FLEKKEFJORD
4404,FLEKKEFJORD,4207,FLEKKEFJORD
4405,FLEKKEFJORD,4207,FLEKKEFJORD
4406,FLEKKEFJORD,4207,FLEKKEFJORD
4407,FLEKKEFJORD,4207,FLEKKEFJORD
4420,ÅNA-SIRA,4207,FLEKKEFJORD
4432,HIDRASUND,4207,FLEKKEFJORD
4434,ANDABELØY,4207,FLEKKEFJORD
4436,GYLAND,4207,FLEKKEFJORD
4438,SIRA,4207,FLEKKEFJORD
4439,SIRA,4207,FLEKKEFJORD
4440,TONSTAD,4228,SIRDAL
4441,TONSTAD,4228,SIRDAL
4443,TJØRHOM,4228,SIRDAL
4460,MOI,1112,LUND
4462,HOVSHERAD,1112,LUND
4463,UALAND,1112,LUND
4465,MOI,1112,LUND
4473,KVINLOG,4227,KVINESDAL
4480,KVINESDAL,4227,KVINESDAL
4484,ØYESTRANDA,4227,KVINESDAL
4485,FEDA,4227,KVINESDAL
4490,KVINESDAL,4227,KVINESDAL
4491,KVINESDAL,4227,KVINESDAL
4492,KVINESDAL,4227,KVINESDAL
4501,MANDAL,4205,LINDESNES
4502,MANDAL,4205,LINDESNES
4503,MANDAL,4205,LINDESNES
4504,MANDAL,4205,LINDESNES
4507,MANDAL,4205,LINDESNES
4508,MANDAL,4205,LINDESNES
4509,MANDAL,4205,LINDESNES
4513,MANDAL,4205,LINDESNES
4514,MANDAL,4205,LINDESNES
4515,MANDAL,4205,LINDESNES
4516,MANDAL,4205,LINDESNES
4517,MANDAL,4205,LINDESNES
4519,HOLUM,4205,LINDESNES
4520,LINDESNES,4205,LINDESNES
4521,LINDESNES,4205,LINDESNES
4522,LINDESNES,4205,LINDESNES
4523,LINDESNES,4205,LINDESNES
4524,LINDESNES,4205,LINDESNES
4525,KONSMO,4225,LYNGDAL
4526,KONSMO,4225,LYNGDAL
4528,KOLLUNGTVEIT,4225,LYNGDAL
4529,BYREMO,4225,LYNGDAL
4532,ØYSLEBØ,4205,LINDESNES
4534,MARNARDAL,4205,LINDESNES
4535,MARNARDAL,4205,LINDESNES
4536,BJELLAND,4205,LINDESNES
4540,ÅSERAL,4224,ÅSERAL
4541,ÅSERAL,4224,ÅSERAL
4544,FOSSDAL,4224,ÅSERAL
4550,FARSUND,4206,FARSUND
4551,FARSUND,4206,FARSUND
4552,FARSUND,4206,FARSUND
4553,FARSUND,4206,FARSUND
4554,FARSUND,4206,FARSUND
4557,VANSE,4206,FARSUND
4558,VANSE,4206,FARSUND
4560,VANSE,4206,FARSUND
4563,BORHAUG,4206,FARSUND
4575,LYNGDAL,4225,LYNGDAL
4576,LYNGDAL,4225,LYNGDAL
4577,LYNGDAL,4225,LYNGDAL
4579,LYNGDAL,4225,LYNGDAL
4580,LYNGDAL,4225,LYNGDAL
4586,KORSHAMN,4225,LYNGDAL
4588,KVÅS,4225,LYNGDAL
4590,SNARTEMO,4226,HÆGEBOSTAD
4595,TINGVATN,4226,HÆGEBOSTAD
4596,EIKEN,4226,HÆGEBOSTAD
4597,EIKEN,4226,HÆGEBOSTAD
4604,KRISTIANSAND S,4204,KRISTIANSAND
4605,KRISTIANSAND S,4204,KRISTIANSAND
4606,KRISTIANSAND S,4204,KRISTIANSAND
4608,KRISTIANSAND S,4204,KRISTIANSAND
4609,KARDEMOMME BY,4204,KRISTIANSAND
4610,KRISTIANSAND S,4204,KRISTIANSAND
4611,KRISTIANSAND S,4204,KRISTIANSAND
4612,KRISTIANSAND S,4204,KRISTIANSAND
4613,KRISTIANSAND S,4204,KRISTIANSAND
4614,KRISTIANSAND S,4204,KRISTIANSAND
4615,KRISTIANSAND S,4204,KRISTIANSAND
4616,KRISTIANSAND S,4204,KRISTIANSAND
4617,KRISTIANSAND S,4204,KRISTIANSAND
4618,KRISTIANSAND S,4204,KRISTIANSAND
4619,MOSBY,4204,KRISTIANSAND
4620,KRISTIANSAND S,4204,KRISTIANSAND
4621,KRISTIANSAND S,4204,KRISTIANSAND
4622,KRISTIANSAND S,4204,KRISTIANSAND
4623,KRISTIANSAND S,4204,KRISTIANSAND
4624,KRISTIANSAND S,4204,KRISTIANSAND
4625,FLEKKERØY,4204,KRISTIANSAND
4626,KRISTIANSAND S,4204,KRISTIANSAND
4628,KRISTIANSAND S,4204,KRISTIANSAND
4629,KRISTIANSAND S,4204,KRISTIANSAND
4630,KRISTIANSAND S,4204,KRISTIANSAND
4631,KRISTIANSAND S,4204,KRISTIANSAND
4632,KRISTIANSAND S,4204,KRISTIANSAND
4633,KRISTIANSAND S,4204,KRISTIANSAND
4634,KRISTIANSAND S,4204,KRISTIANSAND
4635,KRISTIANSAND S,4204,KRISTIANSAND
4636,KRISTIANSAND S,4204,KRISTIANSAND
4637,KRISTIANSAND S,4204,KRISTIANSAND
4638,KRISTIANSAND S,4204,KRISTIANSAND
4639,KRISTIANSAND S,4204,KRISTIANSAND
4640,SØGNE,4204,KRISTIANSAND
4641,SØGNE,4204,KRISTIANSAND
4642,SØGNE,4204,KRISTIANSAND
4643,SØGNE,4204,KRISTIANSAND
4644,SØGNE,4204,KRISTIANSAND
4645,NODELAND,4204,KRISTIANSAND
4646,FINSLAND,4204,KRISTIANSAND
4647,BRENNÅSEN,4204,KRISTIANSAND
4649,FINSLAND,4204,KRISTIANSAND
4656,HAMRESANDEN,4204,KRISTIANSAND
4657,KJEVIK,4204,KRISTIANSAND
4658,TVEIT,4204,KRISTIANSAND
4661,KRISTIANSAND S,4204,KRISTIANSAND
4662,KRISTIANSAND S,4204,KRISTIANSAND
4663,KRISTIANSAND S,4204,KRISTIANSAND
4664,KRISTIANSAND S,4204,KRISTIANSAND
4665,KRISTIANSAND S,4204,KRISTIANSAND
4666,KRISTIANSAND S,4204,KRISTIANSAND
4670,KRISTIANSAND S,4204,KRISTIANSAND
4671,KRISTIANSAND S,4204,KRISTIANSAND
4672,KRISTIANSAND S,4204,KRISTIANSAND
4673,KRISTIANSAND S,4204,KRISTIANSAND
4674,KRISTIANSAND S,4204,KRISTIANSAND
4675,KRISTIANSAND S,4204,KRISTIANSAND
4676,KRISTIANSAND S,4204,KRISTIANSAND
4677,KRISTIANSAND S,4204,KRISTIANSAND
4678,KRISTIANSAND S,4204,KRISTIANSAND
4679,FLEKKERØY,4204,KRISTIANSAND
4681,SØGNE,4204,KRISTIANSAND
4682,SØGNE,4204,KRISTIANSAND
4683,SØGNE,4204,KRISTIANSAND
4684,BRENNÅSEN,4204,KRISTIANSAND
4685,NODELAND,4204,KRISTIANSAND
4686,KRISTIANSAND S,4204,KRISTIANSAND
4687,KRISTIANSAND S,4204,KRISTIANSAND
4688,KRISTIANSAND S,4204,KRISTIANSAND
4689,KRISTIANSAND S,4204,KRISTIANSAND
4691,KRISTIANSAND S,4204,KRISTIANSAND
4693,KRISTIANSAND S,4204,KRISTIANSAND
4694,KRISTIANSAND S,4204,KRISTIANSAND
4695,KRISTIANSAND S,4204,KRISTIANSAND
4696,KRISTIANSAND S,4204,KRISTIANSAND
4697,KRISTIANSAND S,4204,KRISTIANSAND
4698,KRISTIANSAND S,4204,KRISTIANSAND
4699,TVEIT,4204,KRISTIANSAND
4700,VENNESLA,4223,VENNESLA
4701,VENNESLA,4223,VENNESLA
4702,VENNESLA,4223,VENNESLA
4703,VENNESLA,4223,VENNESLA
4705,ØVREBØ,4223,VENNESLA
4706,VENNESLA,4223,VENNESLA
4707,VENNESLA,4223,VENNESLA
4708,VENNESLA,4223,VENNESLA
4715,ØVREBØ,4223,VENNESLA
4720,HÆGELAND,4223,VENNESLA
4721,HÆGELAND,4223,VENNESLA
4724,IVELAND,4218,IVELAND
4725,IVELAND,4218,IVELAND
4730,VATNESTRØM,4218,IVELAND
4733,EVJE,4219,EVJE OG HORNNES
4734,EVJE,4219,EVJE OG HORNNES
4735,EVJE,4219,EVJE OG HORNNES
4737,HORNNES,4219,EVJE OG HORNNES
4741,BYGLANDSFJORD,4220,BYGLAND
4742,GRENDI,4220,BYGLAND
4744,BYGLAND,4220,BYGLAND
4745,BYGLAND,4220,BYGLAND
4746,VALLE,4221,VALLE
4747,VALLE,4221,VALLE
4748,RYSSTAD,4221,VALLE
4749,RYSSTAD,4221,VALLE
4754,BYKLE,4222,BYKLE
4755,HOVDEN I SETESDAL,4222,BYKLE
4756,HOVDEN I SETESDAL,4222,BYKLE
4760,BIRKELAND,4216,BIRKENES
4766,HEREFOSS,4216,BIRKENES
4768,ENGESLAND,4216,BIRKENES
4770,HØVÅG,4215,LILLESAND
4780,BREKKESTØ,4215,LILLESAND
4790,LILLESAND,4215,LILLESAND
4791,LILLESAND,4215,LILLESAND
4792,LILLESAND,4215,LILLESAND
4793,HØVÅG,4215,LILLESAND
4794,LILLESAND,4215,LILLESAND
4795,BIRKELAND,4216,BIRKENES
4801,ARENDAL,4203,ARENDAL
4802,ARENDAL,4203,ARENDAL
4803,ARENDAL,4203,ARENDAL
4804,ARENDAL,4203,ARENDAL
4808,ARENDAL,4203,ARENDAL
4809,ARENDAL,4203,ARENDAL
4810,EYDEHAVN,4203,ARENDAL
4812,KONGSHAVN,4203,ARENDAL
4815,SALTRØD,4203,ARENDAL
4816,KOLBJØRNSVIK,4203,ARENDAL
4817,HIS,4203,ARENDAL
4818,FÆRVIK,4203,ARENDAL
4820,FROLAND,4214,FROLAND
4821,RYKENE,4203,ARENDAL
4822,RYKENE,4203,ARENDAL
4823,NEDENES,4203,ARENDAL
4824,BJORBEKK,4203,ARENDAL
4825,ARENDAL,4203,ARENDAL
4827,FROLANDS VERK,4214,FROLAND
4828,MJÅVATN,4214,FROLAND
4830,HYNNEKLEIV,4214,FROLAND
4832,MYKLAND,4214,FROLAND
4834,RISDAL,4214,FROLAND
4836,ARENDAL,4203,ARENDAL
4838,ARENDAL,4203,ARENDAL
4839,ARENDAL,4203,ARENDAL
4841,ARENDAL,4203,ARENDAL
4842,ARENDAL,4203,ARENDAL
4843,ARENDAL,4203,ARENDAL
4844,ARENDAL,4203,ARENDAL
4846,ARENDAL,4203,ARENDAL
4847,ARENDAL,4203,ARENDAL
4848,ARENDAL,4203,ARENDAL
4849,ARENDAL,4203,ARENDAL
4851,SALTRØD,4203,ARENDAL
4852,FÆRVIK,4203,ARENDAL
4853,HIS,4203,ARENDAL
4854,NEDENES,4203,ARENDAL
4855,FROLAND,4214,FROLAND
4856,ARENDAL,4203,ARENDAL
4857,ARENDAL,4203,ARENDAL
4858,ARENDAL,4203,ARENDAL
4859,ARENDAL,4203,ARENDAL
4862,EYDEHAVN,4203,ARENDAL
4863,NELAUG,4217,ÅMLI
4864,ÅMLI,4217,ÅMLI
4865,ÅMLI,4217,ÅMLI
4868,SELÅSVATN,4217,ÅMLI
4869,DØLEMO,4217,ÅMLI
4870,FEVIK,4202,GRIMSTAD
4876,GRIMSTAD,4202,GRIMSTAD
4877,GRIMSTAD,4202,GRIMSTAD
4878,GRIMSTAD,4202,GRIMSTAD
4879,GRIMSTAD,4202,GRIMSTAD
4884,GRIMSTAD,4202,GRIMSTAD
4885,GRIMSTAD,4202,GRIMSTAD
4886,GRIMSTAD,4202,GRIMSTAD
4887,GRIMSTAD,4202,GRIMSTAD
4888,HOMBORSUND,4202,GRIMSTAD
4889,FEVIK,4202,GRIMSTAD
4891,GRIMSTAD,4202,GRIMSTAD
4892,GRIMSTAD,4202,GRIMSTAD
4893,GRIMSTAD,4202,GRIMSTAD
4894,GRIMSTAD,4202,GRIMSTAD
4896,GRIMSTAD,4202,GRIMSTAD
4898,GRIMSTAD,4202,GRIMSTAD
4900,TVEDESTRAND,4213,TVEDESTRAND
4901,TVEDESTRAND,4213,TVEDESTRAND
4902,TVEDESTRAND,4213,TVEDESTRAND
4903,TVEDESTRAND,4213,TVEDESTRAND
4904,TVEDESTRAND,4213,TVEDESTRAND
4905,TVEDESTRAND,4213,TVEDESTRAND
4909,SONGE,4213,TVEDESTRAND
4910,LYNGØR,4213,TVEDESTRAND
4912,GJEVING,4213,TVEDESTRAND
4915,VESTRE SANDØYA,4213,TVEDESTRAND
4916,BORØY,4213,TVEDESTRAND
4920,STAUBØ,4203,ARENDAL
4921,STAUBØ,4203,ARENDAL
4934,NES VERK,4213,TVEDESTRAND
4950,RISØR,4201,RISØR
4951,RISØR,4201,RISØR
4952,RISØR,4201,RISØR
4953,RISØR,4201,RISØR
4955,RISØR,4201,RISØR
4956,RISØR,4201,RISØR
4957,RISØR,4201,RISØR
4971,SUNDEBRU,4211,GJERSTAD
4972,GJERSTAD,4211,GJERSTAD
4973,VEGÅRSHEI,4212,VEGÅRSHEI
4974,SØNDELED,4201,RISØR
4980,GJERSTAD,4211,GJERSTAD
4985,VEGÅRSHEI,4212,VEGÅRSHEI
4990,SØNDELED,4201,RISØR
4993,SUNDEBRU,4211,GJERSTAD
4994,AKLAND,4201,RISØR
5003,BERGEN,4601,BERGEN
5004,BERGEN,4601,BERGEN
5005,BERGEN,4601,BERGEN
5006,BERGEN,4601,BERGEN
5007,BERGEN,4601,BERGEN
5008,BERGEN,4601,BERGEN
5009,BERGEN,4601,BERGEN
5010,BERGEN,4601,BERGEN
5011,BERGEN,4601,BERGEN
5012,BERGEN,4601,BERGEN
5013,BERGEN,4601,BERGEN
5014,BERGEN,4601,BERGEN
5015,BERGEN,4601,BERGEN
5016,BERGEN,4601,BERGEN
5017,BERGEN,4601,BERGEN
5018,BERGEN,4601,BERGEN
5019,BERGEN,4601,BERGEN
5020,BERGEN,4601,BERGEN
5021,BERGEN,4601,BERGEN
5022,BERGEN,4601,BERGEN
5031,BERGEN,4601,BERGEN
5032,BERGEN,4601,BERGEN
5033,BERGEN,4601,BERGEN
5034,BERGEN,4601,BERGEN
5035,BERGEN,4601,BERGEN
5036,BERGEN,4601,BERGEN
5037,BERGEN,4601,BERGEN
5038,BERGEN,4601,BERGEN
5039,BERGEN,4601,BERGEN
5041,BERGEN,4601,BERGEN
5042,BERGEN,4601,BERGEN
5043,BERGEN,4601,BERGEN
5045,BERGEN,4601,BERGEN
5052,BERGEN,4601,BERGEN
5053,BERGEN,4601,BERGEN
5054,BERGEN,4601,BERGEN
5055,BERGEN,4601,BERGEN
5056,BERGEN,4601,BERGEN
5057,BERGEN,4601,BERGEN
5058,BERGEN,4601,BERGEN
5059,BERGEN,4601,BERGEN
5063,BERGEN,4601,BERGEN
5067,BERGEN,4601,BERGEN
5068,BERGEN,4601,BERGEN
5072,BERGEN,4601,BERGEN
5073,BERGEN,4601,BERGEN
5075,BERGEN,4601,BERGEN
5081,BERGEN,4601,BERGEN
5082,BERGEN,4601,BERGEN
5089,BERGEN,4601,BERGEN
5093,BERGEN,4601,BERGEN
5094,BERGEN,4601,BERGEN
5096,BERGEN,4601,BERGEN
5097,BERGEN,4601,BERGEN
5098,BERGEN,4601,BERGEN
5099,BERGEN,4601,BERGEN
5101,EIDSVÅGNESET,4601,BERGEN
5104,EIDSVÅG I ÅSANE,4601,BERGEN
5105,EIDSVÅG I ÅSANE,4601,BERGEN
5106,ØVRE ERVIK,4601,BERGEN
5107,SALHUS,4601,BERGEN
5108,HORDVIK,4601,BERGEN
5109,HYLKJE,4601,BERGEN
5111,BREISTEIN,4601,BERGEN
5113,TERTNES,4601,BERGEN
5114,TERTNES,4601,BERGEN
5115,ULSET,4601,BERGEN
5116,ULSET,4601,BERGEN
5117,ULSET,4601,BERGEN
5118,ULSET,4601,BERGEN
5119,ULSET,4601,BERGEN
5121,ULSET,4601,BERGEN
5122,MORVIK,4601,BERGEN
5124,MORVIK,4601,BERGEN
5130,NYBORG,4601,BERGEN
5131,NYBORG,4601,BERGEN
5132,NYBORG,4601,BERGEN
5134,FLAKTVEIT,4601,BERGEN
5135,FLAKTVEIT,4601,BERGEN
5136,MJØLKERÅEN,4601,BERGEN
5137,MJØLKERÅEN,4601,BERGEN
5141,FYLLINGSDALEN,4601,BERGEN
5142,FYLLINGSDALEN,4601,BERGEN
5143,FYLLINGSDALEN,4601,BERGEN
5144,FYLLINGSDALEN,4601,BERGEN
5145,FYLLINGSDALEN,4601,BERGEN
